URL;URL_LENGTH;NUMBER_SPECIAL_CHARACTERS;CHARSET;SERVER;CONTENT_LENGTH;WHOIS_COUNTRY;WHOIS_STATEPRO;WHOIS_REGDATE;WHOIS_UPDATED_DATE;TCP_CONVERSATION_EXCHANGE;DIST_REMOTE_TCP_PORT;REMOTE_IPS;APP_BYTES;SOURCE_APP_PACKETS;REMOTE_APP_PACKETS;SOURCE_APP_BYTES;REMOTE_APP_BYTES;APP_PACKETS;DNS_QUERY_TIMES;Type
B0_575;42;9;us-ascii;Microsoft-HTTPAPI/2.0;324;US;CA;22/10/1998 0:00;16/03/2017 0:00;29;14;15;2767;33;27;3550;3073;33;4;0
B0_603;42;8;UTF-8;Apache/2.2.15 (CentOS);94;AU;NSW;19/08/2004 0:00;5/07/2016 0:00;14;0;3;1102;16;8;1015;1248;16;2;0
B0_818;42;8;ISO-8859-1;nginx/1.8.1;NA;US;nj;24/06/2003 0:00;22/08/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_840;42;8;us-ascii;Microsoft-HTTPAPI/2.0;324;US;California;18/03/2016 0:00;14/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_92;42;8;utf-8;None;NA;US;CA;22/02/1996 0:00;16/01/2015 0:00;22;15;2;2432;26;32;27169;2716;26;4;0
B0_939;42;9;ISO-8859-1;Apache;NA;AU;Queensland;22/03/2006 0:00;22/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_963;42;7;ISO-8859-1;Apache;497;US;PA;6/12/2010 0:00;7/12/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_985;42;7;utf-8;Apache/2.4.6;NA;US;FL;24/05/2004 0:00;16/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_132;43;13;UTF-8;nginx;646;None;None;None;None;11;1;4;1266;15;12;966;1554;15;4;1
M0_153;43;11;UTF-8;nginx;673;None;None;None;None;18;1;5;2188;24;22;3031;2640;24;6;1
M0_54;43;10;ISO-8859-1;Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch;2516;US;Utah;24/05/2000 0:00;25/05/2016 0:00;23;0;2;3970;29;27;12548;4434;29;6;1
M0_64;43;11;iso-8859-1;Apache/1.3.27 (Unix) PHP/4.4.1;NA;None;None;3/03/2000 0:00;8/12/2015 0:00;10;0;5;925;12;12;1399;1079;12;2;1
M0_9;43;10;ISO-8859-1;DOSarrest;NA;us;Washington;23/06/2003 0:00;2/01/2017 0:00;8;0;1;1045;10;9;2806;1209;10;2;1
M0_95;43;10;UTF-8;Apache;7550;US;CA;3/08/2004 0:00;4/08/2016 0:00;11;0;1;883;13;13;8893;1037;13;2;1
M4_75;43;10;UTF-8;nginx/1.12.0;NA;None;None;None;None;0;0;0;0;0;2;124;0;0;0;1
B0_1005;43;8;us-ascii;Microsoft-HTTPAPI/2.0;324;US;WA;14/05/2002 0:00;3/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1010;43;9;utf-8;nginx + Phusion Passenger;NA;US;FL;3/06/2000 0:00;5/05/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1112;43;9;ISO-8859-1;Apache;NA;AU;Queensland;22/03/2006 0:00;22/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1177;43;9;ISO-8859-1;nginx;NA;US;WA;26/04/2001 0:00;15/12/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_120;43;8;iso-8859-1;Apache;236;US;ca;9/05/2004 18:06;24/04/2017 11:55;16;0;1;1151;18;19;24455;1305;18;2;0
B0_1335;43;8;ISO-8859-1;Apache/2.4.12 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4;NA;US;GA;5/11/1997 5:00;5/09/2016 8:00;0;0;0;0;0;0;0;0;0;0;0
B0_1420;43;9;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_180;43;8;utf-8;nginx;NA;GB;Peterborough;8/12/1995 0:00;4/04/2014 0:00;15;6;5;1528;21;21;3023;1988;21;6;0
B0_2008;43;7;UTF-8;Apache;NA;US;CA;27/06/2001 0:00;3/03/2017 0:00;15;3;4;1110;15;4;244;1110;15;0;0
B0_2036;43;9;UTF-8;mw2236.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;29;10;11;2022;29;12;803;2022;29;0;0
B0_206;43;7;us-ascii;Microsoft-HTTPAPI/2.0;324;None;None;13/11/2002 0:00;13/11/2016 0:00;39;9;5;4044;43;39;44173;4420;43;4;0
B0_2070;43;8;utf-8;nginx/1.1.19;13089;None;None;9/12/1996 0:00;9/10/2015 0:00;4;3;2;408;4;7;448;408;4;0;0
B0_2188;43;9;utf-8;Apache/2.2.15 (CentOS);19724;US;Arizona;30/01/1996 0:00;1/02/2017 0:00;4;3;2;420;4;6;366;420;4;0;0
B0_2194;43;9;UTF-8;mw2101.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;9;5;6;750;9;8;502;750;9;0;0
B0_236;43;9;UTF-8;Apache;NA;UK;UK;27/02/1996 0:00;27/01/2016 0:00;33;1;4;2756;37;37;41938;3032;37;4;0
B0_242;43;9;utf-8;Varnish;389;US;CA;16/07/1999 0:00;29/03/2013 0:00;83;2;3;6008;87;107;147266;6312;87;4;0
B0_271;43;8;UTF-8;Apache;NA;US;Arizona;23/06/2006 0:00;24/06/2016 0:00;84;13;6;7403;86;71;117282;7549;86;2;0
B0_324;43;9;ISO-8859-1;None;6744;None;None;28/11/1999 0:00;9/09/2013 0:00;22;3;8;2267;28;31;9811;2701;28;6;0
B0_331;43;12;ISO-8859;Apache;5653;None;None;25/09/2000 0:00;23/11/2015 0:00;8;0;3;803;12;12;2190;1097;12;4;0
B0_354;43;8;us-ascii;Microsoft-IIS/7.5;324;None;None;26/09/2003 0:00;17/06/2016 0:00;25;2;6;2444;31;17;1984;2874;31;6;0
B0_43;43;9;ISO-8859-1;cloudflare-nginx;NA;CA;Quebec;10/04/2002 0:00;9/06/2016 0:00;20;4;7;1511;22;21;14430;1663;22;2;0
B0_553;43;10;utf-8;nginx;NA;US;NY;23/03/1995 0:00;3/03/2017 0:00;23;15;9;2479;27;24;6085;2743;27;4;0
B0_612;43;7;us-ascii;Microsoft-HTTPAPI/2.0;324;US;PA;5/06/2003 0:00;26/11/2014 0:00;17;7;3;2715;23;20;20139;3187;23;6;0
B0_667;43;7;ISO-8859-1;Apache;497;GB;None;11/11/2006 0:00;26/10/2016 0:00;45;3;7;4178;51;50;44810;4646;51;6;0
B0_759;43;7;UTF-8;GSE;20592;US;CA;31/07/2000 0:00;29/06/2016 0:00;64;5;13;6081;69;71;63457;6463;69;4;0
B0_782;43;10;UTF-8;Resin/3.1.8;NA;US;FL;20/04/1995 4:00;7/03/2013 19:26;0;0;0;0;0;0;0;0;0;0;0
B0_885;43;9;UTF-8;mw2164.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_989;43;10;utf-8;Microsoft-IIS/8.5;4816;US;CO;3/05/2015 0:00;4/05/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_49;44;10;ISO-8859-1;Apache/2.2.14 (FreeBSD) mod_ssl/2.2.14 OpenSSL/0.9.8y DAV/2 PHP/5.2.12 with Suhosin-Patch;2516;US;Utah;24/05/2000 0:00;25/05/2016 0:00;22;0;2;3444;28;24;9819;3908;28;6;1
B0_1055;44;10;utf-8;nginx/1.6.2;8219;US;CO;4/02/2005 0:00;21/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1097;44;8;ISO-8859-1;nginx;NA;US;WA;8/04/1996 0:00;18/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1111;44;11;iso-8859-1;Apache;334;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_1180;44;9;utf-8;ATS;634;US;CA;18/01/1995 0:00;26/08/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1213;44;9;UTF-8;mw2242.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_1230;44;9;UTF-8;nginx;NA;US;NY;16/09/1996 4:00;5/04/2017 13:36;0;0;0;0;0;0;0;0;0;0;0
B0_1405;44;7;us-ascii;Microsoft-HTTPAPI/2.0;324;US;PA;5/06/2003 0:00;26/11/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_190;44;8;ISO-8859-1;nginx;NA;US;WA;8/04/1996 0:00;18/11/2016 0:00;19;0;2;1809;23;23;26805;2125;23;4;0
B0_2055;44;10;UTF-8;Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.5.38;NA;AU;None;20/07/2006 0:00;5/03/2013 0:00;17;7;6;1242;17;13;962;1242;17;0;0
B0_2090;44;9;ISO-8859-1;nginx;1511;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;6;4;3;640;6;8;606;640;6;0;0
B0_2139;44;11;ISO-8859-1;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;5;3;2;498;5;7;438;498;5;0;0
B0_2140;44;10;utf-8;Apache;45958;CA;ON;9/12/2003 0:00;22/10/2016 0:00;6;6;3;540;6;8;539;540;6;0;0
B0_2151;44;9;UTF-8;mw2175.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;39;19;10;2742;39;5;306;2742;39;0;0
B0_2257;44;7;UTF-8;Apache;NA;US;Arizona;12/03/2008 0:00;19/05/2016 0:00;14;7;12;1092;14;15;970;1092;14;0;0
B0_226;44;8;ISO-8859-1;Microsoft-IIS/7.5;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;40;6;5;4203;42;42;47931;4365;42;2;0
B0_235;44;9;us-ascii;Microsoft-HTTPAPI/2.0;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;26;10;6;2512;32;33;7155;2982;32;6;0
B0_239;44;9;UTF-8;mw2107.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;40;35;2;5987;48;48;38230;6595;48;8;0
B0_277;44;9;UTF-8;mw2190.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;37;32;2;5805;45;41;40585;6413;45;8;0
B0_289;44;9;utf-8;Apache;44446;CA;ON;9/12/2003 0:00;22/10/2016 0:00;157;2;5;11053;159;176;284743;11211;159;2;0
B0_311;44;9;iso-8859-1;Apache;338;None;None;None;None;9;0;2;870;11;12;5876;1020;11;2;0
B0_316;44;8;iso-8859-1;Apache/2;345;US;FL;10/05/2000 0:00;11/10/2016 0:00;12;4;3;972;14;16;15901;1118;14;2;0
B0_408;44;9;ISO-8859-1;None;674;US;California;28/11/1999 0:00;9/09/2013 0:00;15;0;6;1556;21;20;9023;1988;21;6;0
B0_436;44;9;utf-8;nginx + Phusion Passenger;NA;US;FL;3/06/2000 0:00;5/05/2016 0:00;29;16;7;2326;33;25;3623;2626;33;4;0
B0_49;44;8;UTF-8;Apache/2.4.6 (CentOS);25825;US;CA;25/01/1995 0:00;5/12/2013 0:00;71;1;6;5647;79;79;120385;6295;79;8;0
B0_51;44;8;UTF-8;Server;NA;US;WA;5/01/1996 0:00;5/05/2016 0:00;23;6;9;1942;27;25;15275;2222;27;4;0
B0_550;44;9;ISO-8859-1;nginx/1.13.0;NA;FR;None;5/10/2005 0:00;21/05/2015 0:00;6;0;1;672;8;8;1381;834;8;2;0
B0_557;44;9;ISO-8859-1;nginx;1501;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;53;21;8;7834;61;53;22947;8472;61;8;0
B0_616;44;8;utf-8;nginx;10198;US;New York;28/06/2006 0:00;1/02/2013 0:00;17;12;4;2401;23;23;19291;2827;23;6;0
B0_617;44;10;ISO-8859-1;Apache/2.4.25;360;US;CO;25/06/1997 0:00;26/03/2017 0:00;16;3;4;1480;20;23;10665;1776;20;4;0
B0_633;44;9;iso-8859-1;barista/5.1.3;16525;US;CA;9/01/1998 0:00;4/01/2017 0:00;10;0;5;1197;14;15;1424;1503;14;4;0
B0_641;44;8;UTF-8;Server;NA;US;WA;5/01/1996 0:00;5/05/2016 0:00;18;0;3;2274;22;21;31811;2554;22;4;0
B0_733;44;9;ISO-8859-1;None;6746;US;California;28/11/1999 0:00;9/09/2013 0:00;20;4;6;2097;24;23;9280;2381;24;4;0
B0_832;44;9;UTF-8;mw2103.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_833;44;8;us-ascii;Microsoft-HTTPAPI/2.0;324;CA;ON;17/03/2000 0:00;17/01/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_993;44;8;us-ascii;Microsoft-IIS/7.5;324;US;California;26/09/2003 0:00;17/06/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M1_2;45;10;ISO-8859-1;Apache;NA;None;None;9/10/2016 17:08;None;4;0;2;531;6;6;494;681;6;2;1
B0_10;45;8;iso-8859-1;nginx;326;None;None;29/02/2008 0:00;21/02/2017 0:00;7;0;2;1088;11;10;7650;1440;11;4;0
B0_1062;45;9;UTF-8;nginx/1.11.2;10273;US;MI;18/05/2001 0:00;19/03/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1083;45;9;ISO-8859-1;None;6748;None;None;28/11/1999 0:00;9/09/2013 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1085;45;9;ISO-8859-1;Squeegit/1.2.5 (3_sir);NA;US;MA;29/09/1994 0:00;29/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1140;45;8;ISO-8859-1;Microsoft-IIS/8.5;1245;US;FL;30/10/2002 0:00;6/07/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1192;45;10;ISO-8859-1;Apache;6264;None;None;19/12/2000 0:00;16/12/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1232;45;10;ISO-8859-1;Microsoft-IIS/7.5;1245;US;CT;13/05/1998 0:00;17/06/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1238;45;9;ISO-8859-1;cloudflare-nginx;NA;US;Arizona;9/08/2009 0:00;17/06/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1262;45;7;iso-8859-1;Apache/2.4.25 (Debian);185;US;MA;29/07/2007 0:00;9/07/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1272;45;7;UTF-8;Apache;4764;US;Arizona;15/07/2009 0:00;20/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1318;45;8;us-ascii;Microsoft-HTTPAPI/2.0;324;None;None;27/09/2000 0:00;10/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1343;45;8;utf-8;AmazonS3;365;US;Arizona;13/07/2001 0:00;26/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1411;45;11;UTF-8;mw2192.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_158;45;11;UTF-8;Apache;3042;US;CA;20/10/1998 0:00;4/12/2013 0:00;14;0;7;1201;18;17;4922;1495;18;4;0
B0_2204;45;8;utf-8;ECD (fll/0790);41547;US;NY;10/03/2005 0:00;7/03/2017 0:00;8;4;3;660;8;6;476;660;8;0;0
B0_2259;45;11;UTF-8;Pagely Gateway/1.5.1;NA;US;Minnesota;8/08/2001 0:00;9/11/2015 0:00;10;9;8;780;10;12;805;780;10;0;0
B0_266;45;9;utf-8;nginx/1.10.3;39;NL;NOT APPLICABLE;27/11/2002 0:00;21/11/2016 0:00;4;0;2;541;6;7;579;689;6;2;0
B0_288;45;9;utf-8;Apache;44447;CA;ON;9/12/2003 0:00;22/10/2016 0:00;185;0;2;13834;187;263;488313;13992;187;2;0
B0_315;45;9;UTF-8;mw2101.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;47;41;4;6464;55;53;39038;7072;55;8;0
B0_317;45;8;iso-8859-1;Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips;226;US;Missouri;28/09/2007 16:06;28/03/2017 18:24;44;0;2;4044;46;46;82259;4204;46;2;0
B0_406;45;10;iso-8859-1;Apache/2.4.25 (FreeBSD) OpenSSL/1.0.1s-freebsd PHP/5.6.30;217;None;None;None;None;28;2;5;3409;30;19;18392;3565;30;2;0
B0_467;45;10;ISO-8859-1;None;12368;US;CA;9/01/1998 0:00;4/01/2017 0:00;32;5;9;2595;36;34;15941;2881;36;4;0
B0_485;45;9;UTF-8;mw2097.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;55;43;7;10205;69;56;38894;11305;69;14;0
B0_509;45;9;UTF-8;mw2239.codfw.wmnet;4695;US;CA;13/01/2001 0:12;12/12/2015 10:16;40;35;2;4590;46;54;84636;5046;46;6;0
B0_541;45;10;utf-8;ATS;636;US;CA;18/01/1995 0:00;26/08/2015 0:00;46;22;8;5308;54;51;40052;5902;54;8;0
B0_585;45;8;iso-8859-1;Apache;191;AU;VIC;12/03/2009 1:58;18/04/2017 1:29;3;0;1;198;3;3;186;198;3;0;0
B0_608;45;9;UTF-8;Apache;23771;US;MA;8/11/1993 0:00;12/10/2015 0:00;19;0;2;1801;23;25;26643;2097;23;4;0
B0_683;45;10;utf-8;None;14947;US;NY;25/07/1998 0:00;5/03/2017 0:00;19;0;3;1816;23;22;12138;2104;23;4;0
B0_686;45;9;ISO-8859-1;Apache;NA;AU;Queensland;22/03/2006 0:00;22/03/2017 0:00;70;3;8;5631;77;65;82281;6091;77;6;0
B0_691;45;9;us-ascii;Microsoft-HTTPAPI/2.0;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;28;10;9;2683;36;33;11690;3307;36;8;0
B0_724;45;10;UTF-8;mw2233.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;33;29;2;5852;42;39;37285;6460;42;8;0
B0_725;45;8;ISO-8859-1;Apache;NA;US;Washington;16/11/1999 0:00;5/11/2016 0:00;26;16;5;3891;34;35;37000;4567;34;8;0
B0_730;45;9;iso-8859-1;nginx;NA;US;WA;20/07/1998 4:00;21/02/2017 3:57;8;0;2;805;12;11;1087;1099;12;4;0
B0_74;45;9;windows-1252;fbs;NA;US;WA;7/04/2003 0:00;1/11/2013 0:00;15;0;2;2730;19;23;9605;3046;19;4;0
B0_766;45;7;UTF-8;nginx/1.12.0;9194;US;NY;4/06/2009 0:00;4/05/2016 0:00;9;0;5;1197;14;11;1532;1537;14;4;0
B0_798;45;10;UTF-8;ATS;6560;CA;ON;29/11/2000 0:00;21/10/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_847;45;10;ISO-8859-1;cloudflare-nginx;NA;NL;Noord-Holland;3/02/1999 0:00;4/02/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_871;45;9;ISO-8859-1;None;6746;US;California;28/11/1999 0:00;9/09/2013 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_895;45;9;UTF-8;mw2175.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_919;45;8;UTF-8;None;NA;None;None;18/10/2000 0:00;29/01/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_117;46;11;UTF-8;nginx;649;None;None;None;None;11;0;3;1274;15;14;3132;1562;15;4;1
M0_82;46;12;ISO-8859-1;nginx/1.12.0;221;US;CALIFORNIA;6/10/2005 0:00;6/10/2016 0:00;7;0;2;742;9;10;1263;890;9;2;1
B0_112;46;9;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;63;59;2;8062;75;76;82775;8950;75;12;0
B0_1143;46;11;UTF-8;mw2199.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;0;0;0;0;0;0;0;0;0;0;0
B0_1201;46;9;iso-8859-1;Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips;231;None;None;22/09/2009 0:00;23/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1220;46;9;UTF-8;nginx/1.4.6 (Ubuntu);NA;None;None;None;None;0;0;0;0;0;0;0;0;0;0;0
B0_1221;46;9;ISO-8859-1;Microsoft-IIS/7.5;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_123;46;11;UTF-8;mw2255.codfw.wmnet;4698;US;CA;13/01/2001 0:12;12/12/2015 10:16;46;42;2;6883;54;54;38056;7491;54;8;0
B0_124;46;9;ISO-8859-1;Apache;2393;US;NY;18/01/1994 0:00;21/10/2016 0:00;29;14;4;3416;35;35;17574;3858;35;6;0
B0_1270;46;10;UTF-8;Pagely Gateway/1.5.1;NA;US;Minnesota;8/08/2001 0:00;9/11/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1314;46;8;iso-8859-1;None;21;US;VA;13/09/1996 4:00;16/07/2016 7:42;0;0;0;0;0;0;0;0;0;0;0
B0_1333;46;9;ISO-8859-1;nginx;NA;US;Arizona;21/07/2008 0:00;18/04/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1397;46;9;utf-8;nginx;NA;US;NY;23/03/1995 0:00;3/03/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_2016;46;8;UTF-8;Apache/2.4.7 (Ubuntu);22479;US;WA;30/01/2007 0:00;28/12/2016 0:00;7;6;4;606;7;8;496;606;7;0;0
B0_2153;46;10;iso-8859-1;Apache;344;JP;Osaka;11/03/2017 0:00;24/04/2017 0:00;5;3;3;498;5;8;504;498;5;0;0
B0_2222;46;10;UTF-8;Apache/2.4;NA;US;Maryland;25/08/2004 0:00;26/08/2016 0:00;20;6;10;1392;20;12;766;1392;20;0;0
B0_2253;46;11;UTF-8;None;NA;US;PA;16/05/2001 0:00;13/05/2015 0:00;7;4;3;582;7;8;596;582;7;0;0
B0_2302;46;9;UTF-8;mw2228.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;6;4;4;564;6;8;504;564;6;0;0
B0_234;46;9;UTF-8;ATS;17810;US;CA;22/11/2003 0:00;1/05/2014 0:00;50;40;5;5894;58;73;69918;6478;58;8;0
B0_237;46;8;UTF-8;Apache;193;US;PA;14/10/2016 0:00;14/10/2016 0:00;7;0;2;680;11;10;1363;1002;11;4;0
B0_270;46;11;utf-8;ATS;630;US;CA;18/01/1995 0:00;26/08/2015 0:00;38;13;10;4509;48;52;35953;5267;48;10;0
B0_29;46;10;utf-8;nginx/1.10.1 + Phusion Passenger 5.0.30;NA;US;Nevada;15/12/2004 0:00;25/02/2015 0:00;24;2;10;3146;28;30;4258;3442;28;4;0
B0_292;46;9;utf-8;None;7758;US;NY;26/07/1995 0:00;21/07/2016 0:00;127;0;3;8942;131;144;233106;9242;131;4;0
B0_304;46;8;ISO-8859-1;nginx;2886;None;None;22/04/1999 0:00;9/09/2016 0:00;74;0;2;18084;78;96;113453;18384;78;4;0
B0_306;46;10;ISO-8859-1;nginx;1510;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;20;2;6;3089;24;24;7088;3391;24;4;0
B0_439;46;8;UTF-8;nginx;NA;US;CA;26/05/2006 0:00;8/09/2016 0:00;15;8;6;2218;19;18;5203;2546;19;4;0
B0_477;46;12;ISO-8859-1;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;70;21;7;9463;80;80;133235;10217;80;10;0
B0_506;46;10;utf-8;openresty;NA;US;California;6/08/2002 0:00;15/10/2015 0:00;22;18;1;3331;28;27;62295;3739;28;6;0
B0_525;46;11;ISO-8859-1;nginx;1511;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;44;11;7;6306;50;38;22528;6780;50;6;0
B0_542;46;10;utf-8;Apache;66804;US;MO;20/05/1996 0:00;24/10/2016 0:00;44;2;7;3516;48;36;33488;3808;48;4;0
B0_55;46;10;ISO-8859-1;nginx;1519;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;21;0;3;4103;25;30;16662;4405;25;4;0
B0_555;46;12;iso-8859-1;Apache;235;None;None;None;None;12;0;3;1351;16;15;9692;1641;16;4;0
B0_565;46;10;ISO-8859-1;nginx;166;None;None;7/03/2000 0:00;23/03/2017 0:00;25;0;4;2115;29;30;17150;2479;29;4;0
B0_602;46;8;UTF-8;cloudflare-nginx;NA;PH;None;8/07/2000 0:00;5/03/2016 0:00;12;0;3;1716;16;17;11285;2012;16;4;0
B0_64;46;10;ISO-8859-1;Microsoft-IIS/8.5;8745;None;None;None;None;28;0;3;4364;30;22;22879;4498;30;2;0
B0_687;46;10;UTF-8;Apache;NA;None;None;None;None;15;5;11;1244;17;23;1616;1384;17;2;0
B0_689;46;8;us-ascii;cloudflare-nginx;NA;US;Arizona;3/12/1999 0:00;6/10/2015 0:00;22;16;8;3094;26;27;7809;3414;26;4;0
B0_727;46;8;iso-8859-1;Apache/2.2.31 (Unix) mod_ssl/2.2.31 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9;333;US;MI;15/11/1998 0:00;23/12/2011 0:00;125;0;1;8528;129;145;231799;8856;129;4;0
B0_736;46;7;UTF-8;GSE;6984;US;CA;31/07/2000 0:00;29/06/2016 0:00;33;1;5;3244;43;41;24696;4114;43;10;0
B0_747;46;9;UTF-8;Apache/2.2.15 (CentOS);10303;AU;New South Wales;8/01/2009 10:56;9/01/2017 10:11;197;0;3;13622;200;255;486769;13794;200;2;0
B0_753;46;10;UTF-8;mw2165.codfw.wmnet;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;38;26;12;4376;44;47;40918;4832;44;6;0
B0_822;46;10;UTF-8;nginx;NA;PA;PANAMA;11/11/2007 0:00;18/12/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_873;46;9;ISO-8859-1;None;784;US;California;28/11/1999 0:00;9/09/2013 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_889;46;6;ISO-8859-1;None;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
M0_86;47;11;ISO-8859-1;Apache/2.2.31 (CentOS);NA;PA;PANAMA;19/07/2004 0:00;6/07/2016 0:00;26;11;7;3213;34;32;16931;3821;34;8;1
B0_1037;47;9;ISO-8859-1;cloudflare-nginx;NA;US;Texas;2/09/2003 0:00;18/09/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1122;47;9;UTF-8;nginx;NA;PA;PANAMA;11/11/2007 0:00;18/12/2015 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1216;47;9;ISO-8859-1;None;NA;CA;ON;31/12/1999 0:00;17/12/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1245;47;8;utf-8;nginx/1.13.0;7790;US;Washington;28/08/1998 0:00;13/12/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1286;47;9;us-ascii;Microsoft-HTTPAPI/2.0;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1294;47;8;ISO-8859-1;Apache;7362;PA;PANAMA;4/10/2003 0:00;8/12/2014 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1295;47;9;UTF-8;Server;NA;US;WA;2/10/2007 0:00;31/08/2016 0:00;0;0;0;0;0;0;0;0;0;0;0
B0_1305;47;10;us-ascii;Microsoft-HTTPAPI/2.0;324;US;Nebraska;24/04/2007 0:00;25/04/2017 0:00;0;0;0;0;0;0;0;0;0;0;0
